Date,Rate
3-Jan-00,9.4015
4-Jan-00,9.457
5-Jan-00,9.535
6-Jan-00,9.567
7-Jan-00,9.52
10-Jan-00,9.445
11-Jan-00,9.4825
12-Jan-00,9.515
13-Jan-00,9.51
14-Jan-00,9.455
17-Jan-00,NA
18-Jan-00,9.441
19-Jan-00,9.418
20-Jan-00,9.408
21-Jan-00,9.447
24-Jan-00,9.485
25-Jan-00,9.525
26-Jan-00,9.5175
27-Jan-00,9.52
28-Jan-00,9.581
31-Jan-00,9.64
1-Feb-00,9.597
2-Feb-00,9.575
3-Feb-00,9.51
4-Feb-00,9.481
7-Feb-00,9.436
8-Feb-00,9.402
9-Feb-00,9.399
10-Feb-00,9.4365
11-Feb-00,9.423
14-Feb-00,9.393
15-Feb-00,9.3875
16-Feb-00,9.3715
17-Feb-00,9.398
18-Feb-00,9.354
21-Feb-00,NA
22-Feb-00,9.427
23-Feb-00,9.413
24-Feb-00,9.382
25-Feb-00,9.378
28-Feb-00,9.4025
29-Feb-00,9.3645
1-Mar-00,9.363
2-Mar-00,9.341
3-Mar-00,9.315
6-Mar-00,9.3175
7-Mar-00,9.285
8-Mar-00,9.272
9-Mar-00,9.2925
10-Mar-00,9.3175
13-Mar-00,9.313
14-Mar-00,9.319
15-Mar-00,9.337
16-Mar-00,9.325
17-Mar-00,9.322
20-Mar-00,9.321
21-Mar-00,9.3
22-Mar-00,9.275
23-Mar-00,9.2375
24-Mar-00,9.1875
27-Mar-00,9.1825
28-Mar-00,9.184
29-Mar-00,9.235
30-Mar-00,9.306
31-Mar-00,9.2895
3-Apr-00,9.29
4-Apr-00,9.312
5-Apr-00,9.395
6-Apr-00,9.364
7-Apr-00,9.3222
10-Apr-00,9.29
11-Apr-00,9.366
12-Apr-00,9.397
13-Apr-00,9.399
14-Apr-00,9.501
17-Apr-00,9.4825
18-Apr-00,9.437
19-Apr-00,9.391
20-Apr-00,9.403
21-Apr-00,9.4045
24-Apr-00,9.4405
25-Apr-00,9.405
26-Apr-00,9.409
27-Apr-00,9.454
28-Apr-00,9.411
1-May-00,9.335
2-May-00,9.334
3-May-00,9.3675
4-May-00,9.3965
5-May-00,9.48
8-May-00,9.4825
9-May-00,9.4875
10-May-00,9.572
11-May-00,9.583
12-May-00,9.5627
15-May-00,9.576
16-May-00,9.508
17-May-00,9.5505
18-May-00,9.582
19-May-00,9.627
22-May-00,9.573
23-May-00,9.5025
24-May-00,9.54
25-May-00,9.5085
26-May-00,9.53
29-May-00,NA
30-May-00,9.52
31-May-00,9.511
1-Jun-00,9.49
2-Jun-00,9.5575
5-Jun-00,9.547
6-Jun-00,9.675
7-Jun-00,9.784
8-Jun-00,9.9
9-Jun-00,9.9325
12-Jun-00,9.857
13-Jun-00,9.788
14-Jun-00,9.7875
15-Jun-00,9.847
16-Jun-00,9.9235
19-Jun-00,9.909
20-Jun-00,9.879
21-Jun-00,9.815
22-Jun-00,9.879
23-Jun-00,9.975
26-Jun-00,10.023
27-Jun-00,10.087
28-Jun-00,9.9685
29-Jun-00,9.888
30-Jun-00,9.843
3-Jul-00,9.5525
4-Jul-00,NA
5-Jul-00,9.515
6-Jul-00,9.557
7-Jul-00,9.508
10-Jul-00,9.5
11-Jul-00,9.439
12-Jul-00,9.4815
13-Jul-00,9.4375
14-Jul-00,9.424
17-Jul-00,9.342
18-Jul-00,9.3385
19-Jul-00,9.415
20-Jul-00,9.38
21-Jul-00,9.343
24-Jul-00,9.329
25-Jul-00,9.3585
26-Jul-00,9.362
27-Jul-00,9.37
28-Jul-00,9.364
31-Jul-00,9.368
1-Aug-00,9.345
2-Aug-00,9.345
3-Aug-00,9.388
4-Aug-00,9.357
7-Aug-00,9.337
8-Aug-00,9.35
9-Aug-00,9.327
10-Aug-00,9.322
11-Aug-00,9.279
14-Aug-00,9.246
15-Aug-00,9.24
16-Aug-00,9.183
17-Aug-00,9.189
18-Aug-00,9.25
21-Aug-00,9.261
22-Aug-00,9.239
23-Aug-00,9.2725
24-Aug-00,9.244
25-Aug-00,9.232
28-Aug-00,9.213
29-Aug-00,9.2325
30-Aug-00,9.214
31-Aug-00,9.2
1-Sep-00,9.2075
4-Sep-00,NA
5-Sep-00,9.255
6-Sep-00,9.318
7-Sep-00,9.314
8-Sep-00,9.327
11-Sep-00,9.2825
12-Sep-00,9.251
13-Sep-00,9.283
14-Sep-00,9.307
15-Sep-00,9.361
18-Sep-00,9.4225
19-Sep-00,9.422
20-Sep-00,9.456
21-Sep-00,9.436
22-Sep-00,9.475
25-Sep-00,9.428
26-Sep-00,9.4035
27-Sep-00,9.4145
28-Sep-00,9.426
29-Sep-00,9.44
2-Oct-00,9.4075
3-Oct-00,9.399
4-Oct-00,9.44
5-Oct-00,9.4575
6-Oct-00,9.466
9-Oct-00,NA
10-Oct-00,9.465
11-Oct-00,9.48
12-Oct-00,9.52
13-Oct-00,9.595
16-Oct-00,9.548
17-Oct-00,9.547
18-Oct-00,9.578
19-Oct-00,9.545
20-Oct-00,9.558
23-Oct-00,9.573
24-Oct-00,9.571
25-Oct-00,9.627
26-Oct-00,9.696
27-Oct-00,9.635
30-Oct-00,9.604
31-Oct-00,9.564
1-Nov-00,9.581
2-Nov-00,9.581
3-Nov-00,9.61
6-Nov-00,9.64
7-Nov-00,9.6475
8-Nov-00,9.618
9-Nov-00,9.648
10-Nov-00,9.605
13-Nov-00,9.5705
14-Nov-00,9.495
15-Nov-00,9.465
16-Nov-00,9.497
17-Nov-00,9.478
20-Nov-00,9.457
21-Nov-00,9.414
22-Nov-00,9.376
23-Nov-00,NA
24-Nov-00,9.399
27-Nov-00,9.371
28-Nov-00,9.412
29-Nov-00,9.396
30-Nov-00,9.41
1-Dec-00,9.42
4-Dec-00,9.414
5-Dec-00,9.375
6-Dec-00,9.408
7-Dec-00,9.429
8-Dec-00,9.399
11-Dec-00,9.4465
12-Dec-00,9.471
13-Dec-00,9.4505
14-Dec-00,9.417
15-Dec-00,9.409
18-Dec-00,9.38
19-Dec-00,9.37
20-Dec-00,9.435
21-Dec-00,9.585
22-Dec-00,9.604
25-Dec-00,NA
26-Dec-00,9.53
27-Dec-00,9.577
28-Dec-00,9.607
29-Dec-00,9.618
1-Jan-01,NA
2-Jan-01,9.714
3-Jan-01,9.836
4-Jan-01,9.698
5-Jan-01,9.753
8-Jan-01,9.691
9-Jan-01,9.746
10-Jan-01,9.8145
11-Jan-01,9.845
12-Jan-01,9.8775
15-Jan-01,NA
16-Jan-01,9.972
17-Jan-01,9.88
18-Jan-01,9.885
19-Jan-01,9.79
22-Jan-01,9.785
23-Jan-01,9.768
24-Jan-01,9.692
25-Jan-01,9.687
26-Jan-01,9.697
29-Jan-01,9.6695
30-Jan-01,9.665
31-Jan-01,9.679
1-Feb-01,9.733
2-Feb-01,9.769
5-Feb-01,9.78
6-Feb-01,9.689
7-Feb-01,9.694
8-Feb-01,9.657
9-Feb-01,9.764
12-Feb-01,9.741
13-Feb-01,9.704
14-Feb-01,9.718
15-Feb-01,9.68
16-Feb-01,9.703
19-Feb-01,NA
20-Feb-01,9.68
21-Feb-01,9.7
22-Feb-01,9.735
23-Feb-01,9.714
26-Feb-01,9.668
27-Feb-01,9.684
28-Feb-01,9.6925
1-Mar-01,9.706
2-Mar-01,9.667
5-Mar-01,9.639
6-Mar-01,9.6385
7-Mar-01,9.652
8-Mar-01,9.644
9-Mar-01,9.671
12-Mar-01,9.665
13-Mar-01,9.631
14-Mar-01,9.571
15-Mar-01,9.593
16-Mar-01,9.622
19-Mar-01,9.573
20-Mar-01,9.515
21-Mar-01,9.535
22-Mar-01,9.585
23-Mar-01,9.663
26-Mar-01,9.538
27-Mar-01,9.516
28-Mar-01,9.541
29-Mar-01,9.527
30-Mar-01,9.485
2-Apr-01,9.414
3-Apr-01,9.394
4-Apr-01,9.4225
5-Apr-01,9.3875
6-Apr-01,9.405
9-Apr-01,9.36
10-Apr-01,9.3225
11-Apr-01,9.29
12-Apr-01,9.313
13-Apr-01,9.305
16-Apr-01,9.332
17-Apr-01,9.287
18-Apr-01,9.187
19-Apr-01,9.2725
20-Apr-01,9.373
23-Apr-01,9.388
24-Apr-01,9.289
25-Apr-01,9.3145
26-Apr-01,9.258
27-Apr-01,9.304
30-Apr-01,9.261
1-May-01,9.2725
2-May-01,9.2915
3-May-01,9.287
4-May-01,9.257
7-May-01,9.222
8-May-01,9.212
9-May-01,9.2115
10-May-01,9.1945
11-May-01,9.227
14-May-01,9.193
15-May-01,9.166
16-May-01,9.166
17-May-01,9
18-May-01,8.98
21-May-01,8.946
22-May-01,8.98
23-May-01,9.05
24-May-01,9.088
25-May-01,9.09
28-May-01,NA
29-May-01,9.081
30-May-01,9.165
31-May-01,9.165
1-Jun-01,9.18
4-Jun-01,9.139
5-Jun-01,9.1725
6-Jun-01,9.125
7-Jun-01,9.119
8-Jun-01,9.074
11-Jun-01,9.045
12-Jun-01,9.089
13-Jun-01,9.102
14-Jun-01,9.047
15-Jun-01,9.054
18-Jun-01,9.053
19-Jun-01,9.09
20-Jun-01,9.085
21-Jun-01,9.055
22-Jun-01,9.073
25-Jun-01,9.063
26-Jun-01,9.0645
27-Jun-01,9.0725
28-Jun-01,9.0875
29-Jun-01,9.06
2-Jul-01,9.027
3-Jul-01,9.03
4-Jul-01,NA
5-Jul-01,9.057
6-Jul-01,9.155
9-Jul-01,9.1175
10-Jul-01,9.1475
11-Jul-01,9.295
12-Jul-01,9.36
13-Jul-01,9.34
16-Jul-01,9.304
17-Jul-01,9.165
18-Jul-01,9.145
19-Jul-01,9.19
20-Jul-01,9.177
23-Jul-01,9.1025
24-Jul-01,9.107
25-Jul-01,9.16
26-Jul-01,9.16
27-Jul-01,9.1875
30-Jul-01,9.155
31-Jul-01,9.151
1-Aug-01,9.217
2-Aug-01,9.167
3-Aug-01,9.1675
6-Aug-01,9.129
7-Aug-01,9.1185
8-Aug-01,9.095
9-Aug-01,9.0875
10-Aug-01,9.124
13-Aug-01,9.093
14-Aug-01,9.127
15-Aug-01,9.087
16-Aug-01,9.085
17-Aug-01,9.1175
20-Aug-01,9.1375
21-Aug-01,9.122
22-Aug-01,9.116
23-Aug-01,9.123
24-Aug-01,9.146
27-Aug-01,9.1125
28-Aug-01,9.144
29-Aug-01,9.151
30-Aug-01,9.1888
31-Aug-01,9.2075
3-Sep-01,NA
4-Sep-01,9.199
5-Sep-01,9.2535
6-Sep-01,9.2845
7-Sep-01,9.329
10-Sep-01,9.364
11-Sep-01,NA
12-Sep-01,9.438
13-Sep-01,9.465
14-Sep-01,9.491
17-Sep-01,9.447
18-Sep-01,9.434
19-Sep-01,9.423
20-Sep-01,9.48
21-Sep-01,9.491
24-Sep-01,9.4439
25-Sep-01,9.485
26-Sep-01,9.537
27-Sep-01,9.57
28-Sep-01,9.52
1-Oct-01,9.515
2-Oct-01,9.518
3-Oct-01,9.531
4-Oct-01,9.533
5-Oct-01,9.589
8-Oct-01,NA
9-Oct-01,9.52
10-Oct-01,9.413
11-Oct-01,9.3375
12-Oct-01,9.365
15-Oct-01,9.27
16-Oct-01,9.24
17-Oct-01,9.2525
18-Oct-01,9.232
19-Oct-01,9.2075
22-Oct-01,9.2002
23-Oct-01,9.229
24-Oct-01,9.2145
25-Oct-01,9.247
26-Oct-01,9.28
29-Oct-01,9.2375
30-Oct-01,9.258
31-Oct-01,9.27
1-Nov-01,9.286
2-Nov-01,9.2765
5-Nov-01,9.2285
6-Nov-01,9.2146
7-Nov-01,9.211
8-Nov-01,9.215
9-Nov-01,9.229
12-Nov-01,NA
13-Nov-01,9.249
14-Nov-01,9.235
15-Nov-01,9.215
16-Nov-01,9.21
19-Nov-01,9.1955
20-Nov-01,9.17
21-Nov-01,9.1475
22-Nov-01,NA
23-Nov-01,9.1525
26-Nov-01,9.1675
27-Nov-01,9.253
28-Nov-01,9.277
29-Nov-01,9.3085
30-Nov-01,9.2585
3-Dec-01,9.205
4-Dec-01,9.223
5-Dec-01,9.219
6-Dec-01,9.245
7-Dec-01,9.2175
10-Dec-01,9.1875
11-Dec-01,9.151
12-Dec-01,9.1565
13-Dec-01,9.125
14-Dec-01,9.09
17-Dec-01,9.114
18-Dec-01,9.1075
19-Dec-01,9.1325
20-Dec-01,9.1615
21-Dec-01,9.1325
24-Dec-01,9.095
25-Dec-01,NA
26-Dec-01,9.101
27-Dec-01,9.142
28-Dec-01,9.186
31-Dec-01,9.156
1-Jan-02,NA
2-Jan-02,9.095
3-Jan-02,9.1175
4-Jan-02,9.1395
7-Jan-02,9.165
8-Jan-02,9.1775
9-Jan-02,9.2
10-Jan-02,9.247
11-Jan-02,9.25
14-Jan-02,9.185
15-Jan-02,9.1625
16-Jan-02,9.202
17-Jan-02,9.12
18-Jan-02,9.13
21-Jan-02,NA
22-Jan-02,9.16
23-Jan-02,9.145
24-Jan-02,9.127
25-Jan-02,9.138
28-Jan-02,9.159
29-Jan-02,9.171
30-Jan-02,9.193
31-Jan-02,9.152
1-Feb-02,9.1575
4-Feb-02,9.17
5-Feb-02,9.134
6-Feb-02,9.128
7-Feb-02,9.131
8-Feb-02,9.15
11-Feb-02,9.08
12-Feb-02,9.096
13-Feb-02,9.048
14-Feb-02,9.089
15-Feb-02,9.063
18-Feb-02,NA
19-Feb-02,9.071
20-Feb-02,9.089
21-Feb-02,9.0775
22-Feb-02,9.115
25-Feb-02,9.08
26-Feb-02,9.0855
27-Feb-02,9.1
28-Feb-02,9.13
1-Mar-02,9.095
4-Mar-02,9.08
5-Mar-02,9.078
6-Mar-02,9.087
7-Mar-02,9.076
8-Mar-02,9.071
11-Mar-02,9.074
12-Mar-02,9.0745
13-Mar-02,9.1115
14-Mar-02,9.114
15-Mar-02,9.085
18-Mar-02,9.0725
19-Mar-02,9.072
20-Mar-02,9.072
21-Mar-02,9.063
22-Mar-02,9.038
25-Mar-02,9.02
26-Mar-02,9.031
27-Mar-02,9.0175
28-Mar-02,9.012
29-Mar-02,9.0005
1-Apr-02,9.014
2-Apr-02,9.002
3-Apr-02,9.04
4-Apr-02,9.0475
5-Apr-02,9.029
8-Apr-02,9.021
9-Apr-02,9.042
10-Apr-02,9.05
11-Apr-02,9.074
12-Apr-02,9.078
15-Apr-02,9.182
16-Apr-02,9.1625
17-Apr-02,9.205
18-Apr-02,9.242
19-Apr-02,9.2235
22-Apr-02,9.254
23-Apr-02,9.27
24-Apr-02,9.286
25-Apr-02,9.36
26-Apr-02,9.319
29-Apr-02,9.3515
30-Apr-02,9.375
1-May-02,9.437
2-May-02,9.435
3-May-02,9.492
6-May-02,9.4075
7-May-02,9.476
8-May-02,9.413
9-May-02,9.4445
10-May-02,9.512
13-May-02,9.4885
14-May-02,9.525
15-May-02,9.455
16-May-02,9.49
17-May-02,9.4785
20-May-02,9.4935
21-May-02,9.51
22-May-02,9.535
23-May-02,9.527
24-May-02,9.562
27-May-02,NA
28-May-02,9.5605
29-May-02,9.61
30-May-02,9.713
31-May-02,9.6525
3-Jun-02,9.641
4-Jun-02,9.725
5-Jun-02,9.739
6-Jun-02,9.7695
7-Jun-02,9.735
10-Jun-02,9.696
11-Jun-02,9.675
12-Jun-02,9.716
13-Jun-02,9.638
14-Jun-02,9.664
17-Jun-02,9.605
18-Jun-02,9.634
19-Jun-02,9.69
20-Jun-02,9.785
21-Jun-02,9.956
24-Jun-02,9.93
25-Jun-02,9.815
26-Jun-02,9.978
27-Jun-02,9.97
28-Jun-02,9.98
1-Jul-02,9.925
2-Jul-02,9.968
3-Jul-02,9.9697
4-Jul-02,NA
5-Jul-02,9.893
8-Jul-02,9.933
9-Jul-02,9.8665
10-Jul-02,9.833
11-Jul-02,9.8125
12-Jul-02,9.726
15-Jul-02,9.757
16-Jul-02,9.727
17-Jul-02,9.655
18-Jul-02,9.649
19-Jul-02,9.716
22-Jul-02,9.6385
23-Jul-02,9.613
24-Jul-02,9.705
25-Jul-02,9.739
26-Jul-02,9.759
29-Jul-02,9.7085
30-Jul-02,9.748
31-Jul-02,9.8
1-Aug-02,9.878
2-Aug-02,9.8475
5-Aug-02,9.7865
6-Aug-02,9.75
7-Aug-02,9.738
8-Aug-02,9.7475
9-Aug-02,9.757
12-Aug-02,9.843
13-Aug-02,9.947
14-Aug-02,9.962
15-Aug-02,9.922
16-Aug-02,9.86
19-Aug-02,9.76
20-Aug-02,9.7875
21-Aug-02,9.7885
22-Aug-02,9.83
23-Aug-02,9.842
26-Aug-02,9.825
27-Aug-02,9.8495
28-Aug-02,9.9
29-Aug-02,9.9165
30-Aug-02,9.9185
2-Sep-02,NA
3-Sep-02,9.982
4-Sep-02,10.015
5-Sep-02,10.005
6-Sep-02,9.9685
9-Sep-02,9.965
10-Sep-02,9.97
11-Sep-02,9.9635
12-Sep-02,9.965
13-Sep-02,9.963
16-Sep-02,9.9685
17-Sep-02,9.955
18-Sep-02,10.01
19-Sep-02,10.075
20-Sep-02,10.254
23-Sep-02,10.35
24-Sep-02,10.225
25-Sep-02,10.255
26-Sep-02,10.149
27-Sep-02,10.165
30-Sep-02,10.212
1-Oct-02,10.162
2-Oct-02,10.11
3-Oct-02,10.131
4-Oct-02,10.186
7-Oct-02,10.216
8-Oct-02,10.163
9-Oct-02,10.2
10-Oct-02,10.222
11-Oct-02,10.158
14-Oct-02,NA
15-Oct-02,10.0675
16-Oct-02,10.07
17-Oct-02,10
18-Oct-02,9.99
21-Oct-02,9.947
22-Oct-02,9.9785
23-Oct-02,10.017
24-Oct-02,9.947
25-Oct-02,9.975
28-Oct-02,10.014
29-Oct-02,10.15
30-Oct-02,10.216
31-Oct-02,10.15
1-Nov-02,10.2
4-Nov-02,10.198
5-Nov-02,10.212
6-Nov-02,10.17
7-Nov-02,10.25
8-Nov-02,10.32
11-Nov-02,NA
12-Nov-02,10.342
13-Nov-02,10.266
14-Nov-02,10.214
15-Nov-02,10.25
18-Nov-02,10.1725
19-Nov-02,10.1715
20-Nov-02,10.145
21-Nov-02,10.092
22-Nov-02,10.124
25-Nov-02,10.1145
26-Nov-02,10.159
27-Nov-02,10.154
28-Nov-02,NA
29-Nov-02,10.154
2-Dec-02,10.1025
3-Dec-02,10.152
4-Dec-02,10.2225
5-Dec-02,10.263
6-Dec-02,10.268
9-Dec-02,10.175
10-Dec-02,10.172
11-Dec-02,10.18
12-Dec-02,10.2025
13-Dec-02,10.19
16-Dec-02,10.195
17-Dec-02,10.2075
18-Dec-02,10.24
19-Dec-02,10.192
20-Dec-02,10.195
23-Dec-02,10.19
24-Dec-02,10.205
25-Dec-02,NA
26-Dec-02,10.254
27-Dec-02,10.323
30-Dec-02,10.3725
31-Dec-02,10.425
1-Jan-03,NA
2-Jan-03,10.354
3-Jan-03,10.375
6-Jan-03,10.414
7-Jan-03,10.321
8-Jan-03,10.368
9-Jan-03,10.415
10-Jan-03,10.468
13-Jan-03,10.54
14-Jan-03,10.534
15-Jan-03,10.493
16-Jan-03,10.51
17-Jan-03,10.582
20-Jan-03,NA
21-Jan-03,10.6825
22-Jan-03,10.8525
23-Jan-03,10.779
24-Jan-03,10.8375
27-Jan-03,10.8975
28-Jan-03,10.898
29-Jan-03,10.978
30-Jan-03,10.8675
31-Jan-03,10.902
3-Feb-03,10.896
4-Feb-03,10.992
5-Feb-03,10.865
6-Feb-03,10.8675
7-Feb-03,10.898
10-Feb-03,10.986
11-Feb-03,10.955
12-Feb-03,10.978
13-Feb-03,10.97
14-Feb-03,10.887
17-Feb-03,NA
18-Feb-03,10.774
19-Feb-03,10.8385
20-Feb-03,10.9225
21-Feb-03,10.9825
24-Feb-03,10.984
25-Feb-03,11.064
26-Feb-03,11.038
27-Feb-03,11.0225
28-Feb-03,11.0285
3-Mar-03,10.994
4-Mar-03,11.128
5-Mar-03,11.2
6-Mar-03,11.235
7-Mar-03,11.11
10-Mar-03,11.1066
11-Mar-03,11.005
12-Mar-03,10.905
13-Mar-03,10.8385
14-Mar-03,10.838
17-Mar-03,10.865
18-Mar-03,10.795
19-Mar-03,10.855
20-Mar-03,10.865
21-Mar-03,10.7575
24-Mar-03,10.823
25-Mar-03,10.7175
26-Mar-03,10.769
27-Mar-03,10.762
28-Mar-03,10.661
31-Mar-03,10.782
1-Apr-03,10.732
2-Apr-03,10.673
3-Apr-03,10.666
4-Apr-03,10.679
7-Apr-03,10.684
8-Apr-03,10.737
9-Apr-03,10.77
10-Apr-03,10.755
11-Apr-03,10.7075
14-Apr-03,10.615
15-Apr-03,10.65
16-Apr-03,10.625
17-Apr-03,10.545
18-Apr-03,10.55
21-Apr-03,10.543
22-Apr-03,10.559
23-Apr-03,10.515
24-Apr-03,10.435
25-Apr-03,10.437
28-Apr-03,10.433
29-Apr-03,10.333
30-Apr-03,10.308
1-May-03,10.25
2-May-03,10.195
5-May-03,10.195
6-May-03,10.256
7-May-03,10.218
8-May-03,10.1785
9-May-03,10.113
12-May-03,10.188
13-May-03,10.146
14-May-03,10.139
15-May-03,10.284
16-May-03,10.36
19-May-03,10.347
20-May-03,10.251
21-May-03,10.2685
22-May-03,10.244
23-May-03,10.235
26-May-03,NA
27-May-03,10.354
28-May-03,10.424
29-May-03,10.322
30-May-03,10.34
2-Jun-03,10.244
3-Jun-03,10.27
4-Jun-03,10.3875
5-Jun-03,10.56
6-Jun-03,10.5075
9-Jun-03,10.739
10-Jun-03,10.735
11-Jun-03,10.6175
12-Jun-03,10.5598
13-Jun-03,10.6
16-Jun-03,10.475
17-Jun-03,10.4875
18-Jun-03,10.598
19-Jun-03,10.48
20-Jun-03,10.468
23-Jun-03,10.4745
24-Jun-03,10.532
25-Jun-03,10.4815
26-Jun-03,10.458
27-Jun-03,10.43
30-Jun-03,10.455
1-Jul-03,10.455
2-Jul-03,10.475
3-Jul-03,10.435
4-Jul-03,NA
7-Jul-03,10.4223
8-Jul-03,10.525
9-Jul-03,10.488
10-Jul-03,10.463
11-Jul-03,10.4325
14-Jul-03,10.385
15-Jul-03,10.43
16-Jul-03,10.392
17-Jul-03,10.339
18-Jul-03,10.38
21-Jul-03,10.424
22-Jul-03,10.4375
23-Jul-03,10.53
24-Jul-03,10.528
25-Jul-03,10.52
28-Jul-03,10.47
29-Jul-03,10.4845
30-Jul-03,10.477
31-Jul-03,10.585
1-Aug-03,10.59
4-Aug-03,10.599
5-Aug-03,10.7
6-Aug-03,10.709
7-Aug-03,10.6775
8-Aug-03,10.67
11-Aug-03,10.713
12-Aug-03,10.7335
13-Aug-03,10.763
14-Aug-03,10.705
15-Aug-03,10.729
18-Aug-03,10.732
19-Aug-03,10.8015
20-Aug-03,10.837
21-Aug-03,10.86
22-Aug-03,10.862
25-Aug-03,10.884
26-Aug-03,10.912
27-Aug-03,10.929
28-Aug-03,10.977
29-Aug-03,11.06
1-Sep-03,NA
2-Sep-03,11.028
3-Sep-03,10.948
4-Sep-03,10.858
5-Sep-03,10.86
8-Sep-03,10.913
9-Sep-03,11.0275
10-Sep-03,10.9595
11-Sep-03,10.98
12-Sep-03,10.985
15-Sep-03,10.9745
16-Sep-03,10.89
17-Sep-03,10.915
18-Sep-03,10.905
19-Sep-03,10.8975
22-Sep-03,10.855
23-Sep-03,10.771
24-Sep-03,10.802
25-Sep-03,10.831
26-Sep-03,10.9375
29-Sep-03,11.04
30-Sep-03,11.0025
1-Oct-03,10.969
2-Oct-03,11.1575
3-Oct-03,11.245
6-Oct-03,11.215
7-Oct-03,11.3175
8-Oct-03,11.262
9-Oct-03,11.24
10-Oct-03,11.175
13-Oct-03,NA
14-Oct-03,11.237
15-Oct-03,11.198
16-Oct-03,11.255
17-Oct-03,11.253
20-Oct-03,11.175
21-Oct-03,11.1475
22-Oct-03,11.246
23-Oct-03,11.188
24-Oct-03,11.177
27-Oct-03,11.1195
28-Oct-03,11.067
29-Oct-03,11.15
30-Oct-03,11.103
31-Oct-03,11.055
3-Nov-03,10.986
4-Nov-03,10.993
5-Nov-03,11.0015
6-Nov-03,10.9955
7-Nov-03,10.9785
10-Nov-03,11.015
11-Nov-03,NA
12-Nov-03,11.065
13-Nov-03,11.17
14-Nov-03,11.1425
17-Nov-03,11.18
18-Nov-03,11.1675
19-Nov-03,11.1975
20-Nov-03,11.1875
21-Nov-03,11.2035
24-Nov-03,11.3125
25-Nov-03,11.337
26-Nov-03,11.3625
27-Nov-03,NA
28-Nov-03,11.395
1-Dec-03,11.4063
2-Dec-03,11.36
3-Dec-03,11.259
4-Dec-03,11.229
5-Dec-03,11.205
8-Dec-03,11.24
9-Dec-03,11.1725
10-Dec-03,11.226
11-Dec-03,11.173
12-Dec-03,11.24
15-Dec-03,11.294
16-Dec-03,11.292
17-Dec-03,11.27
18-Dec-03,11.208
19-Dec-03,11.2325
22-Dec-03,11.271
23-Dec-03,11.275
24-Dec-03,11.2763
25-Dec-03,NA
26-Dec-03,11.227
29-Dec-03,11.235
30-Dec-03,11.199
31-Dec-03,11.242
1-Jan-04,NA
2-Jan-04,11.095
5-Jan-04,11.0011
6-Jan-04,10.968
7-Jan-04,10.914
8-Jan-04,10.88
9-Jan-04,10.845
12-Jan-04,10.805
13-Jan-04,10.842
14-Jan-04,10.82
15-Jan-04,10.857
16-Jan-04,10.833
19-Jan-04,NA
20-Jan-04,10.855
21-Jan-04,10.94
22-Jan-04,11.001
23-Jan-04,10.93
26-Jan-04,10.934
27-Jan-04,10.88
28-Jan-04,10.897
29-Jan-04,11.0973
30-Jan-04,11.012
2-Feb-04,10.97
3-Feb-04,11.084
4-Feb-04,11.048
5-Feb-04,11.245
6-Feb-04,11.131
9-Feb-04,11.1105
10-Feb-04,11.1
11-Feb-04,11.0011
12-Feb-04,10.9685
13-Feb-04,10.965
16-Feb-04,NA
17-Feb-04,10.939
18-Feb-04,10.9095
19-Feb-04,10.978
20-Feb-04,10.9415
23-Feb-04,10.949
24-Feb-04,11.053
25-Feb-04,11.075
26-Feb-04,11.0765
27-Feb-04,11.062
1-Mar-04,10.9725
2-Mar-04,10.962
3-Mar-04,11.0475
4-Mar-04,11.007
5-Mar-04,10.918
8-Mar-04,10.945
9-Mar-04,10.969
10-Mar-04,10.947
11-Mar-04,10.98
12-Mar-04,10.968
15-Mar-04,10.975
16-Mar-04,11.066
17-Mar-04,10.983
18-Mar-04,11.114
19-Mar-04,10.989
22-Mar-04,10.976
23-Mar-04,10.973
24-Mar-04,10.998
25-Mar-04,11.0208
26-Mar-04,11.054
29-Mar-04,11.16
30-Mar-04,11.229
31-Mar-04,11.183
1-Apr-04,11.182
2-Apr-04,11.1715
5-Apr-04,11.157
6-Apr-04,11.1615
7-Apr-04,11.2395
8-Apr-04,11.21
9-Apr-04,11.2075
12-Apr-04,11.2285
13-Apr-04,11.2685
14-Apr-04,11.2755
15-Apr-04,11.269
16-Apr-04,11.241
19-Apr-04,11.252
20-Apr-04,11.3175
21-Apr-04,11.323
22-Apr-04,11.317
23-Apr-04,11.35
26-Apr-04,11.29
27-Apr-04,11.306
28-Apr-04,11.341
29-Apr-04,11.4315
30-Apr-04,11.402
3-May-04,11.442
4-May-04,11.415
5-May-04,11.3815
6-May-04,11.4445
7-May-04,11.545
10-May-04,11.635
11-May-04,11.616
12-May-04,11.63
13-May-04,11.634
14-May-04,11.5695
17-May-04,11.5215
18-May-04,11.495
19-May-04,11.54
20-May-04,11.568
21-May-04,11.561
24-May-04,11.575
25-May-04,11.472
26-May-04,11.4725
27-May-04,11.467
28-May-04,11.414
31-May-04,NA
1-Jun-04,11.4885
2-Jun-04,11.44
3-Jun-04,11.4325
4-Jun-04,11.428
7-Jun-04,11.344
8-Jun-04,11.3505
9-Jun-04,11.3865
10-Jun-04,11.372
11-Jun-04,11.382
14-Jun-04,11.4248
15-Jun-04,11.4145
16-Jun-04,11.399
17-Jun-04,11.355
18-Jun-04,11.34
21-Jun-04,11.311
22-Jun-04,11.32
23-Jun-04,11.345
